sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment,calculated_total,sentiment_score
S004281,CUST00468,P003,Office Chair,Furniture,8000,1,2020-02-07,8000,57,Female,East,Consumer,0,50,2023-11-24,Easy to use and reliable.,Neutral,8000,0
S004282,CUST00451,P006,Notebook,Office Supplies,100,5,2023-07-01,500,46,Female,East,Consumer,0,31,2023-05-26,"Worth the price, happy with the purchase.",Positive,500,1
S004283,CUST01044,P009,Monitor,Electronics,12000,2,2020-07-02,24000,35,Female,East,Consumer,0,32,2023-09-16,Excellent customer service.,Positive,24000,1
S004284,CUST01053,P007,Pen Pack,Office Supplies,50,4,2021-09-05,200,60,Female,South,Corporate,0,2,2023-07-28,"Worth the price, happy with the purchase.",Positive,200,1
S004285,CUST01472,P007,Pen Pack,Office Supplies,50,5,2023-03-31,250,28,Male,East,Consumer,1,14,2023-05-04,Excellent customer service.,Positive,250,1
S004286,CUST01070,P002,Smartphone,Electronics,25000,3,2021-10-09,75000,50,Male,East,Consumer,0,22,2023-06-03,"Worth the price, happy with the purchase.",Positive,75000,1
S004287,CUST01575,P001,Laptop,Electronics,70000,1,2023-05-18,70000,48,Male,West,Corporate,1,46,2023-12-12,"Great product, very satisfied.",Positive,70000,1
S004288,CUST00409,P005,Printer,Electronics,15000,5,2023-10-26,75000,40,Female,West,Consumer,1,39,2023-11-26,"Terrible experience, will not buy again.",Negative,75000,-1
S004289,CUST01664,P003,Office Chair,Furniture,8000,5,2021-08-28,40000,40,Female,West,Small Business,0,6,2023-03-29,"Met expectations, nothing special.",Neutral,40000,0
S004290,CUST01611,P003,Office Chair,Furniture,8000,2,2021-09-30,16000,27,Female,South,Corporate,0,20,2023-03-24,"Delivery was late, not happy.",Positive,16000,1
S004291,CUST00113,P010,Projector,Electronics,45000,4,2022-11-07,180000,34,Female,North,Small Business,1,53,2023-10-18,Easy to use and reliable.,Neutral,180000,0
S004292,CUST01304,P001,Laptop,Electronics,70000,5,2022-12-08,350000,54,Male,South,Small Business,0,19,2023-10-02,"Worth the price, happy with the purchase.",Positive,350000,1
S004293,CUST00739,P003,Office Chair,Furniture,8000,5,2020-07-19,40000,59,Female,East,Small Business,0,48,2023-07-07,Product quality could be better.,Neutral,40000,0
S004294,CUST00353,P005,Printer,Electronics,15000,4,2021-08-08,60000,36,Female,East,Small Business,1,13,2023-08-20,"Met expectations, nothing special.",Neutral,60000,0
S004295,CUST01808,P001,Laptop,Electronics,70000,3,2022-03-03,210000,49,Male,South,Corporate,0,17,2023-05-28,"Great product, very satisfied.",Positive,210000,1
S004296,CUST01800,P007,Pen Pack,Office Supplies,50,2,2023-11-03,100,57,Female,South,Corporate,0,24,2023-11-07,Highly recommend to others.,Positive,100,1
S004297,CUST01887,P006,Notebook,Office Supplies,100,5,2023-01-03,500,31,Male,West,Small Business,1,10,2023-04-04,Too expensive for the features offered.,Negative,500,-1
S004298,CUST00778,P009,Monitor,Electronics,12000,2,2023-09-13,24000,57,Female,North,Consumer,0,55,2023-01-28,Excellent customer service.,Positive,24000,1
S004299,CUST00438,P005,Printer,Electronics,15000,1,2023-03-03,15000,55,Female,North,Consumer,0,3,2023-03-06,"Delivery was late, not happy.",Positive,15000,1
S004300,CUST00199,P007,Pen Pack,Office Supplies,50,5,2021-11-18,250,28,Male,West,Consumer,0,44,2023-05-01,"Delivery was late, not happy.",Positive,250,1
S004301,CUST00551,P005,Printer,Electronics,15000,2,2021-02-01,30000,36,Female,West,Consumer,0,41,2023-09-27,Highly recommend to others.,Positive,30000,1
S004302,CUST01842,P005,Printer,Electronics,15000,5,2020-07-19,75000,46,Female,North,Corporate,1,30,2023-04-12,Highly recommend to others.,Positive,75000,1
S004303,CUST00488,P009,Monitor,Electronics,12000,4,2020-01-30,48000,20,Male,West,Small Business,0,39,2023-10-07,Highly recommend to others.,Positive,48000,1
S004304,CUST00037,P002,Smartphone,Electronics,25000,5,2020-10-11,125000,54,Female,North,Corporate,0,25,2023-12-12,Too expensive for the features offered.,Negative,125000,-1
S004305,CUST00782,P008,Headphones,Electronics,3000,1,2022-04-02,3000,59,Male,North,Corporate,0,37,2023-06-27,"Delivery was late, not happy.",Positive,3000,1
S004306,CUST00422,P001,Laptop,Electronics,70000,1,2021-05-30,70000,28,Male,East,Small Business,1,3,2023-02-04,"Worth the price, happy with the purchase.",Positive,70000,1
S004307,CUST01673,P003,Office Chair,Furniture,8000,2,2020-10-25,16000,28,Male,South,Corporate,1,34,2023-09-18,"Worth the price, happy with the purchase.",Positive,16000,1
S004308,CUST01230,P009,Monitor,Electronics,12000,1,2021-01-31,12000,41,Female,East,Small Business,0,35,2023-06-23,Highly recommend to others.,Positive,12000,1
S004309,CUST00234,P008,Headphones,Electronics,3000,3,2021-08-29,9000,55,Female,West,Corporate,1,29,2023-12-19,Product quality could be better.,Neutral,9000,0
S004310,CUST00852,P002,Smartphone,Electronics,25000,4,2020-05-17,100000,19,Female,West,Consumer,0,57,2023-04-23,"Great product, very satisfied.",Positive,100000,1
S004311,CUST00190,P003,Office Chair,Furniture,8000,2,2023-05-13,16000,64,Male,North,Consumer,0,57,2023-07-12,"Great product, very satisfied.",Positive,16000,1
S004312,CUST01189,P001,Laptop,Electronics,70000,5,2023-09-11,350000,28,Female,West,Consumer,0,22,2023-10-10,Excellent customer service.,Positive,350000,1
S004313,CUST00237,P010,Projector,Electronics,45000,4,2023-09-14,180000,40,Male,North,Small Business,0,32,2023-05-07,Easy to use and reliable.,Neutral,180000,0
S004314,CUST00194,P004,Desk,Furniture,12000,3,2022-05-23,36000,46,Female,North,Corporate,0,34,2023-05-13,Too expensive for the features offered.,Negative,36000,-1
S004315,CUST00173,P005,Printer,Electronics,15000,3,2021-03-06,45000,43,Female,East,Corporate,0,54,2023-04-08,Excellent customer service.,Positive,45000,1
S004316,CUST01848,P010,Projector,Electronics,45000,3,2022-02-05,135000,40,Female,South,Consumer,1,9,2023-02-25,Easy to use and reliable.,Neutral,135000,0
S004317,CUST01234,P002,Smartphone,Electronics,25000,4,2023-05-25,100000,62,Male,North,Consumer,0,59,2023-05-31,Excellent customer service.,Positive,100000,1
S004318,CUST00401,P004,Desk,Furniture,12000,4,2022-04-24,48000,30,Female,North,Consumer,1,40,2023-04-21,"Delivery was late, not happy.",Positive,48000,1
S004319,CUST00749,P006,Notebook,Office Supplies,100,4,2020-09-25,400,42,Male,East,Small Business,0,13,2023-04-15,Easy to use and reliable.,Neutral,400,0
S004320,CUST01456,P002,Smartphone,Electronics,25000,4,2020-03-28,100000,60,Female,West,Consumer,0,52,2023-05-14,"Terrible experience, will not buy again.",Negative,100000,-1
S004321,CUST00437,P007,Pen Pack,Office Supplies,50,4,2023-05-01,200,42,Female,South,Small Business,0,4,2023-11-06,"Met expectations, nothing special.",Neutral,200,0
S004322,CUST01110,P003,Office Chair,Furniture,8000,2,2021-09-08,16000,50,Male,South,Corporate,0,39,2023-01-02,"Delivery was late, not happy.",Positive,16000,1
S004323,CUST01393,P007,Pen Pack,Office Supplies,50,2,2022-06-17,100,29,Male,North,Consumer,0,10,2023-01-14,Excellent customer service.,Positive,100,1
S004324,CUST00104,P008,Headphones,Electronics,3000,1,2023-08-22,3000,49,Female,West,Small Business,0,36,2023-06-08,Too expensive for the features offered.,Negative,3000,-1
S004325,CUST01201,P008,Headphones,Electronics,3000,3,2020-06-14,9000,36,Female,South,Corporate,1,22,2023-03-14,"Met expectations, nothing special.",Neutral,9000,0
S004326,CUST01581,P009,Monitor,Electronics,12000,3,2021-05-29,36000,54,Male,North,Small Business,0,14,2023-09-22,"Worth the price, happy with the purchase.",Positive,36000,1
S004327,CUST00854,P007,Pen Pack,Office Supplies,50,2,2021-01-21,100,30,Male,East,Small Business,0,57,2023-03-28,Too expensive for the features offered.,Negative,100,-1
S004328,CUST00782,P003,Office Chair,Furniture,8000,5,2020-02-17,40000,59,Male,North,Corporate,0,37,2023-06-27,Too expensive for the features offered.,Negative,40000,-1
S004329,CUST01970,P004,Desk,Furniture,12000,1,2023-12-15,12000,34,Male,South,Small Business,0,41,2023-04-16,Product quality could be better.,Neutral,12000,0
S004330,CUST01510,P002,Smartphone,Electronics,25000,3,2020-07-26,75000,52,Male,West,Consumer,0,17,2023-06-15,Too expensive for the features offered.,Negative,75000,-1
S004331,CUST01610,P007,Pen Pack,Office Supplies,50,3,2023-04-11,150,35,Male,East,Corporate,0,51,2023-02-21,Too expensive for the features offered.,Negative,150,-1
S004332,CUST00599,P008,Headphones,Electronics,3000,2,2021-01-03,6000,28,Female,North,Consumer,1,51,2023-06-15,"Worth the price, happy with the purchase.",Positive,6000,1
S004333,CUST01515,P005,Printer,Electronics,15000,1,2022-01-12,15000,50,Female,West,Corporate,1,4,2023-08-06,Easy to use and reliable.,Neutral,15000,0
S004334,CUST01815,P003,Office Chair,Furniture,8000,3,2022-02-18,24000,52,Female,West,Small Business,0,29,2023-07-26,"Terrible experience, will not buy again.",Negative,24000,-1
S004335,CUST00822,P003,Office Chair,Furniture,8000,4,2023-06-23,32000,25,Female,East,Small Business,0,56,2023-09-26,Product quality could be better.,Neutral,32000,0
S004336,CUST00615,P006,Notebook,Office Supplies,100,5,2023-03-16,500,35,Male,North,Consumer,0,23,2023-07-09,Highly recommend to others.,Positive,500,1
S004337,CUST01524,P004,Desk,Furniture,12000,5,2022-08-10,60000,32,Female,North,Small Business,0,32,2023-05-21,"Worth the price, happy with the purchase.",Positive,60000,1
S004338,CUST01794,P006,Notebook,Office Supplies,100,3,2021-06-12,300,52,Female,East,Small Business,0,9,2023-12-17,Excellent customer service.,Positive,300,1
S004339,CUST00383,P001,Laptop,Electronics,70000,5,2020-09-17,350000,44,Female,South,Small Business,0,19,2023-10-24,Highly recommend to others.,Positive,350000,1
S004340,CUST00511,P010,Projector,Electronics,45000,3,2022-02-28,135000,47,Male,East,Consumer,1,11,2023-10-14,"Met expectations, nothing special.",Neutral,135000,0
S004341,CUST01835,P007,Pen Pack,Office Supplies,50,5,2023-10-02,250,43,Female,South,Small Business,0,16,2023-03-01,Easy to use and reliable.,Neutral,250,0
S004342,CUST00620,P006,Notebook,Office Supplies,100,2,2023-06-02,200,33,Male,East,Small Business,0,45,2023-12-31,Highly recommend to others.,Positive,200,1
S004343,CUST00466,P009,Monitor,Electronics,12000,3,2023-01-12,36000,32,Male,South,Consumer,1,28,2023-09-19,"Terrible experience, will not buy again.",Negative,36000,-1
S004344,CUST01650,P002,Smartphone,Electronics,25000,4,2020-08-15,100000,57,Male,West,Small Business,0,6,2023-07-11,"Great product, very satisfied.",Positive,100000,1
S004345,CUST00739,P001,Laptop,Electronics,70000,2,2023-06-10,140000,59,Female,East,Small Business,0,48,2023-07-07,"Great product, very satisfied.",Positive,140000,1
S004346,CUST00903,P008,Headphones,Electronics,3000,2,2020-04-22,6000,53,Male,East,Corporate,1,53,2023-06-27,Easy to use and reliable.,Neutral,6000,0
S004347,CUST00702,P010,Projector,Electronics,45000,1,2022-11-07,45000,21,Male,West,Corporate,0,48,2023-12-30,"Met expectations, nothing special.",Neutral,45000,0
S004348,CUST00555,P005,Printer,Electronics,15000,3,2020-03-16,45000,23,Male,North,Corporate,0,26,2023-07-31,"Met expectations, nothing special.",Neutral,45000,0
S004349,CUST01685,P007,Pen Pack,Office Supplies,50,4,2022-07-04,200,47,Male,South,Corporate,1,44,2023-09-28,"Great product, very satisfied.",Positive,200,1
S004350,CUST01292,P001,Laptop,Electronics,70000,3,2021-10-02,210000,62,Female,East,Consumer,0,51,2023-12-05,"Terrible experience, will not buy again.",Negative,210000,-1
S004351,CUST00272,P001,Laptop,Electronics,70000,4,2023-05-29,280000,53,Female,South,Corporate,0,10,2023-11-01,Product quality could be better.,Neutral,280000,0
S004352,CUST01330,P006,Notebook,Office Supplies,100,1,2022-09-12,100,46,Male,East,Small Business,0,47,2023-03-04,Easy to use and reliable.,Neutral,100,0
S004353,CUST01012,P009,Monitor,Electronics,12000,3,2022-03-20,36000,25,Male,South,Small Business,0,39,2023-01-24,"Met expectations, nothing special.",Neutral,36000,0
S004354,CUST00240,P005,Printer,Electronics,15000,5,2023-01-07,75000,46,Male,West,Small Business,0,31,2023-07-20,Highly recommend to others.,Positive,75000,1
S004355,CUST00038,P003,Office Chair,Furniture,8000,1,2020-04-18,8000,23,Male,West,Corporate,0,30,2023-02-08,Easy to use and reliable.,Neutral,8000,0
S004356,CUST01188,P007,Pen Pack,Office Supplies,50,1,2021-11-26,50,27,Female,West,Corporate,0,57,2023-03-19,"Worth the price, happy with the purchase.",Positive,50,1
S004357,CUST00608,P003,Office Chair,Furniture,8000,1,2021-07-11,8000,38,Male,South,Small Business,0,55,2023-09-01,"Terrible experience, will not buy again.",Negative,8000,-1
S004358,CUST00658,P003,Office Chair,Furniture,8000,4,2022-04-30,32000,42,Female,North,Small Business,1,19,2023-12-05,"Met expectations, nothing special.",Neutral,32000,0
S004359,CUST01894,P010,Projector,Electronics,45000,1,2023-03-13,45000,49,Female,West,Corporate,1,26,2023-12-18,Too expensive for the features offered.,Negative,45000,-1
S004360,CUST00142,P007,Pen Pack,Office Supplies,50,1,2022-04-30,50,24,Male,North,Corporate,1,34,2023-06-13,Easy to use and reliable.,Neutral,50,0
S004361,CUST00940,P001,Laptop,Electronics,70000,5,2023-04-24,350000,58,Male,North,Corporate,0,39,2023-01-04,Highly recommend to others.,Positive,350000,1
S004362,CUST00483,P004,Desk,Furniture,12000,5,2021-07-18,60000,60,Male,West,Consumer,0,23,2023-07-21,Highly recommend to others.,Positive,60000,1
S004363,CUST01804,P009,Monitor,Electronics,12000,5,2020-06-16,60000,33,Female,South,Corporate,1,38,2023-12-14,Product quality could be better.,Neutral,60000,0
S004364,CUST00108,P009,Monitor,Electronics,12000,4,2021-07-14,48000,39,Female,East,Corporate,0,10,2023-06-13,Highly recommend to others.,Positive,48000,1
S004365,CUST01225,P004,Desk,Furniture,12000,1,2021-09-17,12000,39,Male,East,Corporate,1,14,2023-12-24,Excellent customer service.,Positive,12000,1
S004366,CUST01461,P010,Projector,Electronics,45000,3,2022-12-02,135000,62,Female,East,Consumer,1,44,2023-09-07,"Met expectations, nothing special.",Neutral,135000,0
S004367,CUST00838,P003,Office Chair,Furniture,8000,1,2020-12-20,8000,31,Female,South,Consumer,1,8,2023-09-14,Excellent customer service.,Positive,8000,1
S004368,CUST00582,P007,Pen Pack,Office Supplies,50,1,2020-05-20,50,49,Male,South,Small Business,0,54,2023-12-02,"Great product, very satisfied.",Positive,50,1
S004369,CUST00172,P007,Pen Pack,Office Supplies,50,1,2022-10-10,50,31,Female,East,Corporate,0,34,2023-01-23,"Great product, very satisfied.",Positive,50,1
S004370,CUST00842,P009,Monitor,Electronics,12000,3,2022-02-25,36000,20,Female,East,Small Business,0,25,2023-04-06,Product quality could be better.,Neutral,36000,0
S004371,CUST01146,P001,Laptop,Electronics,70000,2,2020-11-06,140000,27,Female,North,Small Business,1,25,2023-06-13,Too expensive for the features offered.,Negative,140000,-1
S004372,CUST01966,P006,Notebook,Office Supplies,100,1,2023-04-05,100,62,Female,North,Small Business,0,46,2023-10-13,Highly recommend to others.,Positive,100,1
S004373,CUST01691,P006,Notebook,Office Supplies,100,1,2021-02-06,100,24,Male,East,Corporate,0,17,2023-07-06,"Delivery was late, not happy.",Positive,100,1
S004374,CUST01956,P009,Monitor,Electronics,12000,1,2023-08-22,12000,26,Male,East,Consumer,1,14,2023-11-24,Too expensive for the features offered.,Negative,12000,-1
S004375,CUST01144,P002,Smartphone,Electronics,25000,4,2021-02-02,100000,59,Female,South,Corporate,1,30,2023-04-16,"Great product, very satisfied.",Positive,100000,1
S004376,CUST01515,P007,Pen Pack,Office Supplies,50,5,2023-07-09,250,50,Female,West,Corporate,1,4,2023-08-06,Easy to use and reliable.,Neutral,250,0
S004377,CUST00344,P003,Office Chair,Furniture,8000,3,2022-05-08,24000,53,Male,South,Corporate,0,39,2023-10-12,Product quality could be better.,Neutral,24000,0
S004378,CUST00807,P007,Pen Pack,Office Supplies,50,4,2023-12-06,200,35,Male,East,Consumer,0,54,2023-07-25,"Terrible experience, will not buy again.",Negative,200,-1
S004379,CUST00287,P002,Smartphone,Electronics,25000,5,2023-05-24,125000,31,Female,West,Small Business,1,54,2023-07-23,"Delivery was late, not happy.",Positive,125000,1
S004380,CUST00860,P009,Monitor,Electronics,12000,2,2023-05-26,24000,40,Female,South,Small Business,0,48,2023-09-23,"Met expectations, nothing special.",Neutral,24000,0
S004381,CUST01574,P004,Desk,Furniture,12000,4,2023-02-14,48000,58,Male,South,Small Business,0,7,2023-08-21,Product quality could be better.,Neutral,48000,0
S004382,CUST00785,P007,Pen Pack,Office Supplies,50,4,2020-01-07,200,23,Female,South,Corporate,0,41,2023-06-04,"Great product, very satisfied.",Positive,200,1
S004383,CUST00648,P008,Headphones,Electronics,3000,2,2021-10-06,6000,30,Female,East,Corporate,0,14,2023-05-04,Easy to use and reliable.,Neutral,6000,0
S004384,CUST01598,P008,Headphones,Electronics,3000,5,2020-03-31,15000,24,Female,West,Consumer,0,30,2023-05-16,Excellent customer service.,Positive,15000,1
S004385,CUST01496,P003,Office Chair,Furniture,8000,1,2020-01-28,8000,60,Male,West,Corporate,1,11,2023-12-27,"Delivery was late, not happy.",Positive,8000,1
S004386,CUST01421,P004,Desk,Furniture,12000,4,2020-10-03,48000,20,Female,East,Corporate,0,27,2023-08-09,Product quality could be better.,Neutral,48000,0
S004387,CUST01599,P003,Office Chair,Furniture,8000,5,2020-12-02,40000,43,Female,South,Consumer,0,16,2023-01-23,Highly recommend to others.,Positive,40000,1
S004388,CUST01961,P007,Pen Pack,Office Supplies,50,2,2020-11-30,100,51,Male,East,Corporate,0,41,2023-12-11,Highly recommend to others.,Positive,100,1
S004389,CUST00758,P010,Projector,Electronics,45000,3,2023-09-19,135000,54,Male,East,Small Business,0,48,2023-06-03,"Met expectations, nothing special.",Neutral,135000,0
S004390,CUST00907,P002,Smartphone,Electronics,25000,5,2020-02-22,125000,50,Female,West,Consumer,1,18,2023-01-08,"Worth the price, happy with the purchase.",Positive,125000,1
S004391,CUST00879,P004,Desk,Furniture,12000,1,2020-03-19,12000,59,Male,East,Consumer,1,49,2023-07-26,"Worth the price, happy with the purchase.",Positive,12000,1
S004392,CUST00777,P010,Projector,Electronics,45000,1,2022-11-09,45000,42,Male,South,Corporate,1,35,2023-08-09,"Delivery was late, not happy.",Positive,45000,1
