sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
S003177,CUST01156,P003,Office Chair,Furniture,8000,4,2021-05-05,32000,44,Male,West,Corporate,0,41,2023-12-09,Easy to use and reliable.,Neutral
S003178,CUST00114,P004,Desk,Furniture,12000,1,2020-11-05,12000,18,Male,South,Small Business,0,29,2023-03-14,Highly recommend to others.,Positive
S003179,CUST00981,P006,Notebook,Office Supplies,100,4,2020-09-10,400,23,Female,West,Corporate,0,47,2023-12-20,"Terrible experience, will not buy again.",Negative
S003180,CUST01957,P006,Notebook,Office Supplies,100,2,2020-10-02,200,49,Female,North,Small Business,0,3,2023-02-11,Easy to use and reliable.,Neutral
S003181,CUST01106,P009,Monitor,Electronics,12000,5,2020-03-20,60000,49,Male,North,Small Business,0,22,2023-09-24,"Met expectations, nothing special.",Neutral
S003182,CUST01218,P004,Desk,Furniture,12000,4,2023-07-13,48000,36,Male,East,Corporate,0,34,2023-10-30,"Worth the price, happy with the purchase.",Positive
S003183,CUST00619,P010,Projector,Electronics,45000,4,2022-05-30,180000,50,Male,East,Corporate,0,44,2023-04-05,Product quality could be better.,Neutral
S003184,CUST00262,P001,Laptop,Electronics,70000,5,2020-10-12,350000,47,Female,North,Corporate,0,49,2023-08-01,"Great product, very satisfied.",Positive
S003185,CUST00720,P006,Notebook,Office Supplies,100,4,2020-10-27,400,49,Female,South,Corporate,1,17,2023-05-30,"Worth the price, happy with the purchase.",Positive
S003186,CUST00558,P010,Projector,Electronics,45000,1,2021-08-08,45000,61,Female,South,Small Business,1,45,2023-03-26,Too expensive for the features offered.,Negative
S003187,CUST00983,P010,Projector,Electronics,45000,5,2020-02-25,225000,38,Male,South,Small Business,0,26,2023-10-30,"Delivery was late, not happy.",Positive
S003188,CUST00135,P005,Printer,Electronics,15000,1,2021-05-18,15000,61,Female,South,Consumer,0,25,2023-01-15,"Great product, very satisfied.",Positive
S003189,CUST00252,P009,Monitor,Electronics,12000,5,2022-08-08,60000,33,Female,North,Consumer,0,16,2023-06-01,Product quality could be better.,Neutral
S003190,CUST00851,P008,Headphones,Electronics,3000,4,2021-07-26,12000,40,Female,East,Small Business,0,50,2023-03-24,Easy to use and reliable.,Neutral
S003191,CUST00037,P001,Laptop,Electronics,70000,5,2020-04-25,350000,54,Female,North,Corporate,0,25,2023-12-12,Too expensive for the features offered.,Negative
S003192,CUST00165,P008,Headphones,Electronics,3000,3,2022-02-25,9000,30,Male,South,Corporate,0,9,2023-08-31,Too expensive for the features offered.,Negative
S003193,CUST01452,P001,Laptop,Electronics,70000,1,2023-01-26,70000,39,Male,North,Small Business,0,22,2023-06-11,"Met expectations, nothing special.",Neutral
S003194,CUST01031,P002,Smartphone,Electronics,25000,2,2023-12-09,50000,56,Male,West,Small Business,0,16,2023-12-23,Excellent customer service.,Positive
S003195,CUST01935,P008,Headphones,Electronics,3000,1,2021-11-10,3000,38,Male,South,Corporate,0,45,2023-09-09,Product quality could be better.,Neutral
S003196,CUST01251,P005,Printer,Electronics,15000,5,2021-09-07,75000,51,Male,East,Small Business,1,21,2023-11-13,"Worth the price, happy with the purchase.",Positive
S003197,CUST01164,P010,Projector,Electronics,45000,4,2020-09-16,180000,22,Male,West,Small Business,1,55,2023-09-10,Too expensive for the features offered.,Negative
S003198,CUST01070,P001,Laptop,Electronics,70000,2,2021-08-07,140000,50,Male,East,Consumer,0,22,2023-06-03,"Met expectations, nothing special.",Neutral
S003199,CUST01313,P009,Monitor,Electronics,12000,1,2022-06-29,12000,60,Female,East,Small Business,1,22,2023-03-20,Excellent customer service.,Positive
S003200,CUST01075,P002,Smartphone,Electronics,25000,2,2021-09-03,50000,38,Female,West,Small Business,0,24,2023-12-18,"Great product, very satisfied.",Positive
S003201,CUST00926,P010,Projector,Electronics,45000,3,2020-01-14,135000,61,Male,North,Consumer,1,13,2023-01-28,"Met expectations, nothing special.",Neutral
S003202,CUST00255,P004,Desk,Furniture,12000,1,2023-07-24,12000,18,Female,West,Small Business,0,25,2023-08-11,"Great product, very satisfied.",Positive
S003203,CUST01126,P008,Headphones,Electronics,3000,1,2022-01-28,3000,44,Female,North,Corporate,0,25,2023-10-12,"Great product, very satisfied.",Positive
S003204,CUST01250,P002,Smartphone,Electronics,25000,3,2023-04-16,75000,52,Male,South,Corporate,0,12,2023-11-28,Product quality could be better.,Neutral
S003205,CUST00131,P008,Headphones,Electronics,3000,2,2022-11-12,6000,24,Female,North,Small Business,0,47,2023-04-11,Easy to use and reliable.,Neutral
S003206,CUST00210,P001,Laptop,Electronics,70000,2,2023-01-03,140000,55,Female,East,Small Business,0,59,2023-04-26,Product quality could be better.,Neutral
S003207,CUST01643,P005,Printer,Electronics,15000,5,2022-08-12,75000,58,Male,West,Small Business,0,37,2023-12-23,Highly recommend to others.,Positive
S003208,CUST00275,P009,Monitor,Electronics,12000,5,2022-03-30,60000,48,Male,East,Corporate,1,18,2023-07-16,"Terrible experience, will not buy again.",Negative
S003209,CUST01101,P001,Laptop,Electronics,70000,5,2020-10-13,350000,63,Female,East,Corporate,0,54,2023-04-02,Excellent customer service.,Positive
S003210,CUST00036,P005,Printer,Electronics,15000,2,2020-07-27,30000,43,Male,West,Consumer,1,46,2023-06-07,Excellent customer service.,Positive
S003211,CUST01976,P005,Printer,Electronics,15000,3,2020-10-17,45000,31,Male,South,Consumer,0,22,2023-06-14,"Delivery was late, not happy.",Positive
S003212,CUST01254,P008,Headphones,Electronics,3000,2,2022-08-14,6000,23,Female,North,Corporate,0,15,2023-09-06,Too expensive for the features offered.,Negative
S003213,CUST00901,P009,Monitor,Electronics,12000,5,2021-09-01,60000,19,Male,North,Corporate,0,49,2023-05-06,Easy to use and reliable.,Neutral
S003214,CUST00573,P005,Printer,Electronics,15000,2,2023-11-11,30000,46,Male,South,Corporate,0,4,2023-12-14,"Delivery was late, not happy.",Positive
S003215,CUST01336,P009,Monitor,Electronics,12000,1,2021-03-27,12000,55,Female,East,Consumer,0,20,2023-05-20,Product quality could be better.,Neutral
S003216,CUST00177,P004,Desk,Furniture,12000,4,2020-03-23,48000,19,Male,South,Corporate,0,1,2023-05-17,Excellent customer service.,Positive
S003217,CUST00672,P008,Headphones,Electronics,3000,3,2021-07-05,9000,45,Female,South,Small Business,1,17,2023-07-08,Too expensive for the features offered.,Negative
S003218,CUST01915,P001,Laptop,Electronics,70000,3,2023-05-02,210000,18,Female,North,Consumer,0,9,2023-11-07,Highly recommend to others.,Positive
S003219,CUST01399,P004,Desk,Furniture,12000,4,2021-02-04,48000,55,Male,West,Small Business,0,26,2023-06-19,"Worth the price, happy with the purchase.",Positive
S003220,CUST00603,P005,Printer,Electronics,15000,4,2023-03-12,60000,33,Male,South,Consumer,1,29,2023-03-25,Too expensive for the features offered.,Negative
S003221,CUST00623,P002,Smartphone,Electronics,25000,2,2021-11-26,50000,56,Male,West,Consumer,0,21,2023-12-01,Excellent customer service.,Positive
S003222,CUST00305,P010,Projector,Electronics,45000,3,2021-11-29,135000,26,Male,West,Corporate,1,2,2023-02-04,"Great product, very satisfied.",Positive
S003223,CUST00830,P003,Office Chair,Furniture,8000,1,2022-11-13,8000,58,Male,West,Corporate,0,6,2023-07-27,Easy to use and reliable.,Neutral
S003224,CUST00473,P001,Laptop,Electronics,70000,1,2021-02-22,70000,34,Female,South,Consumer,0,8,2023-08-16,Product quality could be better.,Neutral
S003225,CUST01571,P006,Notebook,Office Supplies,100,4,2023-04-10,400,45,Male,North,Consumer,0,23,2023-09-24,"Delivery was late, not happy.",Positive
S003226,CUST00761,P009,Monitor,Electronics,12000,3,2021-11-02,36000,28,Female,East,Small Business,0,6,2023-02-19,Easy to use and reliable.,Neutral
S003227,CUST01562,P008,Headphones,Electronics,3000,5,2021-02-14,15000,26,Female,West,Corporate,0,37,2023-03-16,Easy to use and reliable.,Neutral
S003228,CUST00976,P006,Notebook,Office Supplies,100,2,2021-04-11,200,50,Female,South,Small Business,1,21,2023-11-26,Too expensive for the features offered.,Negative
S003229,CUST00737,P009,Monitor,Electronics,12000,3,2023-07-29,36000,62,Male,South,Corporate,1,55,2023-05-19,Excellent customer service.,Positive
S003230,CUST01087,P008,Headphones,Electronics,3000,4,2021-01-31,12000,42,Female,East,Corporate,0,38,2023-12-04,Product quality could be better.,Neutral
S003231,CUST01983,P007,Pen Pack,Office Supplies,50,5,2020-03-16,250,43,Female,West,Corporate,0,21,2023-03-22,"Terrible experience, will not buy again.",Negative
S003232,CUST00657,P006,Notebook,Office Supplies,100,3,2021-05-31,300,46,Male,West,Small Business,0,52,2023-06-10,Product quality could be better.,Neutral
S003233,CUST00399,P002,Smartphone,Electronics,25000,1,2021-02-06,25000,38,Male,South,Consumer,0,56,2023-02-22,"Met expectations, nothing special.",Neutral
S003234,CUST00011,P009,Monitor,Electronics,12000,3,2021-07-28,36000,46,Male,South,Corporate,1,1,2023-06-10,"Great product, very satisfied.",Positive
S003235,CUST01903,P005,Printer,Electronics,15000,2,2022-01-01,30000,37,Male,North,Corporate,0,17,2023-05-14,Highly recommend to others.,Positive
S003236,CUST00700,P009,Monitor,Electronics,12000,1,2023-05-26,12000,57,Male,North,Corporate,0,5,2023-06-13,"Delivery was late, not happy.",Positive
S003237,CUST00745,P001,Laptop,Electronics,70000,5,2023-07-22,350000,52,Male,East,Corporate,0,11,2023-11-24,Excellent customer service.,Positive
S003238,CUST01631,P006,Notebook,Office Supplies,100,5,2020-06-12,500,28,Male,East,Small Business,1,23,2023-07-02,"Great product, very satisfied.",Positive
S003239,CUST00614,P008,Headphones,Electronics,3000,1,2022-05-13,3000,22,Male,East,Corporate,0,29,2023-10-17,"Delivery was late, not happy.",Positive
S003240,CUST01031,P007,Pen Pack,Office Supplies,50,3,2020-04-11,150,56,Male,West,Small Business,0,16,2023-12-23,"Delivery was late, not happy.",Positive
S003241,CUST00977,P007,Pen Pack,Office Supplies,50,2,2023-03-15,100,34,Female,West,Small Business,0,50,2023-04-02,Too expensive for the features offered.,Negative
S003242,CUST00640,P002,Smartphone,Electronics,25000,2,2022-01-17,50000,20,Male,East,Small Business,0,34,2023-07-02,"Delivery was late, not happy.",Positive
S003243,CUST01163,P002,Smartphone,Electronics,25000,5,2022-08-22,125000,24,Female,East,Small Business,1,2,2023-03-16,Product quality could be better.,Neutral
S003244,CUST00100,P001,Laptop,Electronics,70000,1,2020-03-20,70000,40,Female,South,Consumer,0,31,2023-07-29,"Delivery was late, not happy.",Positive
S003245,CUST01453,P006,Notebook,Office Supplies,100,1,2020-03-30,100,43,Male,South,Corporate,0,40,2023-06-16,"Great product, very satisfied.",Positive
S003246,CUST01460,P006,Notebook,Office Supplies,100,3,2023-12-10,300,33,Male,South,Corporate,0,7,2023-01-07,"Great product, very satisfied.",Positive
S003247,CUST00049,P010,Projector,Electronics,45000,5,2023-02-23,225000,47,Male,South,Corporate,0,47,2023-12-23,Too expensive for the features offered.,Negative
S003248,CUST00003,P005,Printer,Electronics,15000,3,2022-01-14,45000,59,Female,North,Corporate,0,18,2023-02-06,Excellent customer service.,Positive
S003249,CUST00791,P003,Office Chair,Furniture,8000,1,2023-02-19,8000,25,Male,East,Small Business,1,24,2023-02-09,Highly recommend to others.,Positive
S003250,CUST01318,P007,Pen Pack,Office Supplies,50,2,2023-07-28,100,44,Female,South,Corporate,1,54,2023-04-02,"Delivery was late, not happy.",Positive
S003251,CUST00443,P002,Smartphone,Electronics,25000,5,2020-12-28,125000,32,Female,South,Small Business,0,10,2023-06-28,Excellent customer service.,Positive
S003252,CUST00928,P004,Desk,Furniture,12000,5,2023-04-26,60000,59,Female,North,Small Business,1,45,2023-05-17,"Worth the price, happy with the purchase.",Positive
S003253,CUST00309,P009,Monitor,Electronics,12000,4,2020-11-07,48000,32,Female,East,Corporate,0,37,2023-02-08,"Terrible experience, will not buy again.",Negative
S003254,CUST01590,P004,Desk,Furniture,12000,2,2020-04-24,24000,53,Female,South,Consumer,0,13,2023-10-03,Product quality could be better.,Neutral
S003255,CUST01305,P006,Notebook,Office Supplies,100,3,2020-12-17,300,39,Male,South,Consumer,0,50,2023-10-27,"Worth the price, happy with the purchase.",Positive
S003256,CUST00262,P010,Projector,Electronics,45000,2,2020-02-03,90000,47,Female,North,Corporate,0,49,2023-08-01,Highly recommend to others.,Positive
S003257,CUST00383,P004,Desk,Furniture,12000,5,2020-01-23,60000,44,Female,South,Small Business,0,19,2023-10-24,"Worth the price, happy with the purchase.",Positive
S003258,CUST01798,P002,Smartphone,Electronics,25000,3,2023-04-09,75000,55,Female,South,Corporate,0,14,2023-01-07,Product quality could be better.,Neutral
S003259,CUST01591,P007,Pen Pack,Office Supplies,50,1,2022-05-13,50,22,Female,South,Consumer,0,57,2023-01-06,"Worth the price, happy with the purchase.",Positive
S003260,CUST01742,P004,Desk,Furniture,12000,3,2020-01-14,36000,40,Female,West,Small Business,1,35,2023-08-30,"Worth the price, happy with the purchase.",Positive
S003261,CUST00245,P006,Notebook,Office Supplies,100,3,2023-08-21,300,24,Female,North,Consumer,0,25,2023-12-13,"Great product, very satisfied.",Positive
S003262,CUST01355,P009,Monitor,Electronics,12000,5,2021-10-08,60000,64,Female,South,Small Business,1,29,2023-09-27,"Great product, very satisfied.",Positive
S003263,CUST01120,P008,Headphones,Electronics,3000,5,2020-02-05,15000,44,Female,East,Small Business,0,24,2023-12-10,Highly recommend to others.,Positive
S003264,CUST01863,P009,Monitor,Electronics,12000,2,2022-08-07,24000,42,Female,North,Corporate,0,59,2023-09-24,Too expensive for the features offered.,Negative
S003265,CUST01084,P009,Monitor,Electronics,12000,2,2021-09-02,24000,60,Male,West,Small Business,0,14,2023-01-31,Product quality could be better.,Neutral
S003266,CUST00540,P002,Smartphone,Electronics,25000,3,2022-07-15,75000,38,Male,North,Corporate,1,34,2023-01-24,Product quality could be better.,Neutral
S003267,CUST01822,P004,Desk,Furniture,12000,1,2020-05-12,12000,24,Female,South,Small Business,1,57,2023-05-26,"Delivery was late, not happy.",Positive
S003268,CUST00876,P007,Pen Pack,Office Supplies,50,5,2020-03-01,250,57,Female,East,Small Business,1,20,2023-04-11,"Met expectations, nothing special.",Neutral
S003269,CUST01337,P001,Laptop,Electronics,70000,1,2022-04-15,70000,63,Male,West,Corporate,0,28,2023-01-13,Highly recommend to others.,Positive
S003270,CUST00650,P002,Smartphone,Electronics,25000,5,2022-03-06,125000,56,Male,East,Small Business,0,26,2023-04-23,"Met expectations, nothing special.",Neutral
S003271,CUST00627,P004,Desk,Furniture,12000,1,2022-10-26,12000,33,Male,South,Corporate,0,25,2023-11-04,"Worth the price, happy with the purchase.",Positive
S003272,CUST01608,P002,Smartphone,Electronics,25000,4,2020-07-08,100000,21,Male,North,Consumer,0,21,2023-11-21,Easy to use and reliable.,Neutral
S003273,CUST01547,P007,Pen Pack,Office Supplies,50,1,2023-08-03,50,50,Female,West,Small Business,1,17,2023-10-13,"Terrible experience, will not buy again.",Negative
S003274,CUST00690,P002,Smartphone,Electronics,25000,4,2023-05-28,100000,48,Male,West,Corporate,0,1,2023-07-10,Product quality could be better.,Neutral
S003275,CUST00346,P002,Smartphone,Electronics,25000,1,2021-10-14,25000,61,Female,West,Consumer,0,1,2023-10-18,Product quality could be better.,Neutral
S003276,CUST00329,P005,Printer,Electronics,15000,3,2021-05-15,45000,61,Female,West,Corporate,0,30,2023-03-03,"Great product, very satisfied.",Positive
S003277,CUST00804,P001,Laptop,Electronics,70000,5,2023-12-26,350000,45,Male,North,Consumer,0,31,2023-01-21,"Great product, very satisfied.",Positive
S003278,CUST01752,P004,Desk,Furniture,12000,4,2021-12-30,48000,59,Male,West,Consumer,0,25,2023-09-07,"Delivery was late, not happy.",Positive
S003279,CUST00717,P003,Office Chair,Furniture,8000,5,2021-11-16,40000,47,Female,South,Consumer,0,18,2023-05-02,"Met expectations, nothing special.",Neutral
S003280,CUST00097,P008,Headphones,Electronics,3000,3,2023-09-25,9000,35,Male,South,Small Business,0,41,2023-01-08,"Met expectations, nothing special.",Neutral
S003281,CUST00228,P004,Desk,Furniture,12000,5,2023-02-22,60000,26,Female,West,Corporate,1,37,2023-09-12,"Met expectations, nothing special.",Neutral
S003282,CUST01256,P002,Smartphone,Electronics,25000,4,2023-07-02,100000,43,Male,North,Small Business,0,32,2023-04-04,Highly recommend to others.,Positive
S003283,CUST01881,P004,Desk,Furniture,12000,4,2021-03-05,48000,49,Female,South,Small Business,1,20,2023-11-20,Easy to use and reliable.,Neutral
S003284,CUST00367,P006,Notebook,Office Supplies,100,4,2021-10-01,400,63,Female,West,Small Business,1,28,2023-01-11,Easy to use and reliable.,Neutral
S003285,CUST01371,P001,Laptop,Electronics,70000,4,2023-06-10,280000,34,Male,West,Small Business,0,37,2023-06-04,"Met expectations, nothing special.",Neutral
S003286,CUST00330,P003,Office Chair,Furniture,8000,5,2021-04-22,40000,37,Male,South,Small Business,1,2,2023-08-31,"Delivery was late, not happy.",Positive
S003287,CUST00450,P006,Notebook,Office Supplies,100,5,2022-11-26,500,50,Male,North,Corporate,0,17,2023-07-11,Highly recommend to others.,Positive
S003288,CUST00674,P003,Office Chair,Furniture,8000,2,2023-08-11,16000,44,Male,East,Corporate,1,15,2023-04-01,"Great product, very satisfied.",Positive
S003289,CUST00052,P009,Monitor,Electronics,12000,2,2022-04-17,24000,54,Female,West,Corporate,0,53,2023-03-22,Highly recommend to others.,Positive
S003290,CUST00836,P009,Monitor,Electronics,12000,3,2021-09-25,36000,43,Male,East,Consumer,0,21,2023-12-25,Highly recommend to others.,Positive
S003291,CUST00782,P003,Office Chair,Furniture,8000,5,2020-06-16,40000,59,Male,North,Corporate,0,37,2023-06-27,Product quality could be better.,Neutral
